timestamp,dx_cm,ax,right,left
1783181352.2153695,0.0,0.0,False,False
1783181352.231399,0.0,0.0,False,False
1783181352.2478805,0.0,0.0,False,False
1783181352.263934,0.0,0.0,False,False
1783181352.2795584,0.0,0.0,False,False
1783181352.295323,0.0,0.0,False,False
1783181352.3112981,0.0,0.0,False,False
1783181352.3275301,0.0,0.0,False,False
1783181352.3433106,0.0,0.0,False,False
1783181352.36015,0.0,0.0,False,False
1783181352.376552,0.0,0.0,False,False
1783181352.392963,0.0,0.0,False,False
1783181352.4088004,0.0,0.0,False,False
1783181352.4243748,0.0,0.0,False,False
1783181352.4409938,0.0,0.0,False,False
1783181352.4564884,0.0,0.0,False,False
1783181352.473012,0.0,0.0,False,False
1783181352.488357,0.0,0.0,False,False
1783181352.5051446,0.0,0.0,False,False
1783181352.5217812,0.0,0.0,False,False
1783181352.5376413,0.0,0.0,False,False
1783181352.5534782,0.0,0.0,False,False
1783181352.5697176,0.0,0.0,False,False
1783181352.5857642,0.0,0.0,False,False
1783181352.6020482,0.0,0.0,False,False
1783181352.6178806,0.0,0.0,False,False
1783181352.6333673,0.0,0.0,False,False
1783181352.650126,0.0,0.0,False,False
1783181352.666671,0.0,0.0,False,False
1783181352.682936,0.0,0.0,False,False
1783181352.698899,0.0,0.0,False,False
1783181352.7143202,0.0,0.0,False,False
1783181352.731261,0.0,0.0,False,False
1783181352.7481732,0.0,0.0,False,False
1783181352.7648292,0.0,-14.79583838868881,False,False
1783181352.781134,0.0,0.0,False,False
1783181352.7967823,0.0,9.028120047913893,False,False
1783181352.8127065,0.0,0.0,False,False
1783181352.8288057,0.0,0.0,False,False
1783181352.844726,0.0,-8.66875650124002,False,False
1783181352.8611274,0.0,0.0,False,False
1783181352.8776796,0.0,0.0,False,False
1783181352.8938951,0.0,3.3982777848088426,False,False
1783181352.909833,0.0,0.0,False,False
1783181352.925635,0.0,0.0,False,False
1783181352.9422412,0.0,0.0,False,False
